id,inn_id,m_id,t_id,b1,b2,runs,balls,c1,c2,c3,dots,c4,c6,sr,for_wicket,unbeaten,bow_team,bat_team,b1s,b2s,b1b,b2b
848,144,72,3,180,95,36,17,4,0,0,7,2,4,211.76,2,5.2,35,33,8,28,7,10
849,144,72,3,46,95,65,40,16,0,0,15,3,6,162.5,3,11.6,35,33,54,10,28,12
850,144,72,3,46,98,28,22,12,1,0,6,2,1,127.27,4,15.4,35,33,9,19,9,13
851,144,72,3,46,205,23,13,3,0,0,5,5,0,176.92,5,17.5,35,33,17,6,8,5
852,144,72,3,140,205,1,2,1,0,0,1,0,0,50,6,0,35,33,0,1,1,1
853,145,73,3,29,18,0,3,0,0,0,3,0,0,0,1,0.3,37,40,0,0,3,0
854,145,73,3,19,18,7,8,1,0,0,6,0,1,87.5,2,1.5,37,40,6,1,5,3
855,145,73,3,32,18,0,5,0,0,0,5,0,0,0,3,2.4,37,40,0,0,1,4
856,145,73,3,32,59,32,22,8,0,0,9,3,2,145.45,4,6.2,37,40,17,15,10,12
857,145,73,3,32,6,35,26,13,0,0,9,1,3,134.62,5,10.4,37,40,15,20,10,16
858,145,73,3,23,6,79,50,28,1,0,11,9,2,158,6,18.6,37,40,38,40,26,25
859,145,73,3,126,6,6,6,2,0,0,3,1,0,100,7,0,37,40,1,5,2,4
860,146,73,3,83,138,23,20,6,0,0,11,1,2,115,1,3.2,40,37,15,7,11,9
861,146,73,3,83,73,123,78,35,0,0,24,13,6,157.69,2,16.2,40,37,61,62,42,36
862,146,73,3,83,8,17,11,3,1,0,4,3,0,154.55,3,0,40,37,6,11,4,7
863,147,74,3,43,88,118,89,48,0,0,25,13,3,132.58,1,14.5,38,39,57,61,41,48
864,147,74,3,84,88,5,9,5,0,0,4,0,0,55.56,2,16.2,38,39,2,3,4,5
865,147,74,3,84,86,5,5,1,0,0,3,1,0,100,3,17.1,38,39,4,1,3,2
866,147,74,3,84,109,30,17,6,0,0,5,6,0,176.47,4,19.6,38,39,12,18,9,8
868,148,74,3,157,238,99,66,28,1,0,23,11,4,150,1,10.6,39,38,61,37,38,29
869,148,74,3,45,238,32,25,14,0,0,7,3,1,128,2,15.1,39,38,12,20,10,15
870,148,74,3,45,219,0,1,0,0,0,1,0,0,0,3,15.2,39,38,0,0,0,1
871,148,74,3,45,33,6,4,0,0,0,3,0,1,150,4,15.6,39,38,0,6,0,4
872,148,74,3,45,34,0,1,0,0,0,1,0,0,0,5,16.1,39,38,0,0,1,0
873,148,74,3,220,34,15,15,5,1,0,7,2,0,100,6,18.4,39,38,13,2,10,5
874,148,74,3,220,125,7,7,3,0,0,3,1,0,100,7,0,39,38,2,5,3,4
875,149,75,3,239,180,36,21,8,0,0,7,4,2,171.43,1,3.3,31,33,16,20,9,12
876,149,75,3,239,95,3,5,1,1,0,3,0,0,60,2,4.2,31,33,0,3,0,5
877,149,75,3,239,46,105,62,31,1,1,15,8,6,169.35,3,14.4,31,33,50,54,24,38
878,149,75,3,239,205,30,15,4,0,0,6,2,3,200,4,17.1,31,33,18,12,8,7
879,149,75,3,98,205,47,17,3,2,0,3,7,2,276.47,5,0,31,33,18,29,7,10
880,150,75,3,194,195,7,4,1,0,0,2,0,1,175,1,0.4,33,31,1,6,1,3
881,150,75,3,194,196,4,6,0,0,0,5,1,0,66.67,2,1.4,33,31,4,0,4,2
882,150,75,3,197,196,29,18,7,0,0,7,1,3,161.11,3,4.4,33,31,9,20,7,11
883,150,75,3,5,196,0,1,0,0,0,1,0,0,0,4,4.5,33,31,0,0,1,0
884,150,75,3,113,196,88,37,17,1,0,7,5,8,237.84,5,10.6,33,31,32,55,16,22
885,150,75,3,113,145,93,54,31,0,0,10,9,4,172.22,6,0,33,31,51,40,31,23
886,151,76,3,216,147,6,6,0,0,0,5,0,1,100,1,0.6,35,36,6,0,6,0
887,151,76,3,31,147,17,17,9,0,0,6,2,0,100,2,3.5,35,36,9,8,10,7
888,151,76,3,87,147,127,87,44,1,0,26,11,6,145.98,3,18.2,35,36,50,76,39,49
889,151,76,3,87,162,21,10,5,0,0,2,1,2,210,4,0,35,36,3,18,3,7
890,152,76,3,210,30,27,20,7,0,0,9,2,2,135,1,3.2,36,35,19,8,15,5
891,152,76,3,211,30,63,40,19,0,0,12,5,4,157.5,2,9.6,36,35,33,30,23,17
892,152,76,3,211,237,63,32,15,0,0,8,3,6,196.88,3,15.2,36,35,28,35,15,17
893,152,76,3,139,237,6,2,0,0,0,1,0,1,300,4,15.4,36,35,6,0,2,0
894,152,76,3,212,237,16,13,4,2,0,5,2,0,123.08,5,0,36,35,13,3,9,4
895,153,77,3,2,1,79,57,23,2,0,22,4,6,138.6,1,9.3,32,34,30,49,25,32
896,153,77,3,184,1,30,21,10,1,0,6,3,1,142.86,2,12.6,32,34,14,16,13,8
897,153,77,3,184,61,26,26,12,1,0,10,3,0,100,3,17.2,32,34,9,17,17,9
898,153,77,3,208,61,2,7,2,0,0,5,0,0,28.57,4,18.3,32,34,2,0,6,1
899,153,77,3,208,110,21,9,0,3,1,2,3,0,233.33,5,0,32,34,7,14,3,6
900,154,77,3,159,199,26,22,6,0,0,11,5,0,118.18,1,3.4,34,32,10,16,8,14
901,154,77,3,159,74,115,83,42,0,0,26,9,6,138.55,2,17.3,34,32,64,50,44,39
902,154,77,3,159,128,1,4,1,0,0,3,0,0,25,3,18.1,34,32,0,1,0,4
903,154,77,3,159,200,13,11,5,0,0,4,2,0,118.18,4,0,34,32,6,7,3,8
904,155,78,3,28,227,12,12,5,1,0,5,1,0,100,1,1.6,32,41,7,4,7,5
905,155,78,3,3,227,8,8,4,0,0,3,1,0,100,2,3.2,32,41,6,2,4,4
906,155,78,3,121,227,4,12,4,0,0,8,0,0,33.33,3,5.2,32,41,3,1,9,3
907,155,78,3,228,227,9,7,1,0,0,4,2,0,128.57,4,6.3,32,41,8,1,6,1
908,155,78,3,148,227,103,71,42,1,0,16,14,0,145.07,5,18.2,32,41,49,51,38,35
909,155,78,3,62,227,12,10,4,0,0,4,2,0,120,6,0,32,41,11,1,8,2
910,156,78,3,159,199,22,28,14,0,0,12,2,0,78.57,1,4.4,41,32,15,7,17,11
911,156,78,3,200,199,1,5,1,0,0,4,0,0,20,2,5.3,41,32,0,1,3,2
912,156,78,3,74,199,87,60,37,0,0,13,6,4,145,3,15.3,41,32,45,40,31,29
913,156,78,3,74,128,4,4,0,0,0,3,1,0,100,4,16.1,41,32,0,4,1,3
914,156,78,3,201,128,1,5,1,0,0,4,0,0,20,5,16.6,41,32,1,0,4,1
915,156,78,3,201,50,2,2,0,0,0,2,0,0,100,6,17.2,41,32,0,0,2,0
916,156,78,3,233,50,6,3,0,0,0,2,0,1,200,7,17.5,41,32,6,0,3,0
917,156,78,3,10,50,0,3,0,0,0,3,0,0,0,8,18.2,41,32,0,0,1,2
918,156,78,3,10,92,16,8,0,0,0,4,4,0,200,9,19.4,41,32,8,8,4,4
919,156,78,3,203,92,3,2,0,0,1,1,0,0,150,10,0,41,32,3,0,2,0
920,157,79,3,29,18,8,6,2,0,0,3,0,1,133.33,1,0.6,31,40,7,1,5,1
921,157,79,3,19,18,157,83,32,0,1,27,9,14,189.16,2,14.5,31,40,84,71,46,37
922,157,79,3,19,6,1,4,1,0,0,3,0,0,25,3,15.3,31,40,1,0,2,2
923,157,79,3,19,32,16,11,2,0,0,6,2,1,145.45,4,17.2,31,40,5,11,2,9
924,157,79,3,19,59,18,8,2,0,0,3,1,2,225,5,18.4,31,40,16,2,5,3
925,157,79,3,126,59,16,8,0,0,0,4,4,0,200,6,0,31,40,0,16,2,6
926,158,79,3,194,195,183,98,41,1,1,27,17,11,186.73,1,16.2,40,31,92,88,46,52
927,158,79,3,196,195,16,10,0,0,0,6,4,0,160,2,17.6,40,31,0,16,4,6
928,158,79,3,196,197,0,1,0,0,0,1,0,0,0,3,18.1,40,31,0,0,1,0
929,158,79,3,113,197,14,11,4,0,0,5,1,1,127.27,4,0,40,31,3,11,8,3
930,159,80,3,29,18,127,81,37,0,1,26,8,9,156.79,1,13.3,41,40,69,57,39,42
931,159,80,3,29,32,45,29,12,0,0,10,5,2,155.17,2,18.2,41,40,4,40,8,21
932,159,80,3,6,32,11,10,5,0,0,4,0,1,110,3,0,41,40,3,8,4,6
933,160,80,3,28,227,8,14,8,0,0,6,0,0,57.14,1,2.2,40,41,4,4,7,7
934,160,80,3,3,227,0,2,0,0,0,2,0,0,0,2,2.4,40,41,0,0,2,0
935,160,80,3,121,227,1,2,1,0,0,1,0,0,50,3,2.6,40,41,1,0,1,1
936,160,80,3,121,228,10,15,6,0,0,8,1,0,66.67,4,5.3,40,41,8,2,10,5
937,160,80,3,148,228,16,9,2,0,0,4,2,1,177.78,5,6.6,40,41,15,1,6,3
938,160,80,3,148,62,71,48,25,1,0,14,6,3,147.92,6,14.6,40,41,29,40,25,24
939,160,80,3,178,62,11,9,3,0,0,4,2,0,122.22,7,16.3,40,41,6,5,6,3
940,160,80,3,178,229,22,18,6,1,0,8,2,1,122.22,8,19.3,40,41,14,8,11,7
941,160,80,3,230,229,1,2,1,0,0,1,0,0,50,9,19.5,40,41,1,0,1,1
942,160,80,3,230,38,0,1,0,0,0,1,0,0,0,10,0,40,41,0,0,0,1
943,161,81,4,2,1,8,4,2,0,0,1,0,1,200,1,0.4,8,1,7,1,3,1
944,161,81,4,3,1,17,14,7,0,0,5,1,1,121.43,2,2.6,8,1,9,8,7,7
945,161,81,4,3,4,64,41,17,1,0,14,8,2,156.1,3,9.5,8,1,31,32,28,14
946,161,81,4,3,173,17,9,3,0,0,3,2,1,188.89,4,11.2,8,1,12,5,6,3
947,161,81,4,9,173,103,52,20,1,0,15,11,6,198.08,5,0,8,1,71,31,34,19
948,162,81,4,96,100,1,3,1,0,0,2,0,0,33.33,1,0.3,1,8,1,0,1,2
949,162,81,4,96,97,38,27,8,0,0,12,6,1,140.74,2,4.6,1,8,9,29,9,18
950,162,81,4,96,99,24,12,4,1,0,3,3,1,200,3,6.6,1,8,2,22,3,9
951,162,81,4,96,98,25,14,5,0,0,4,5,0,178.57,4,9.2,1,8,7,18,4,10
952,162,81,4,96,101,84,43,20,1,0,9,8,5,195.35,5,16.3,1,8,31,53,19,24
953,162,81,4,254,101,11,6,0,0,1,3,2,0,183.33,6,17.3,1,8,4,7,4,2
954,162,81,4,103,101,25,15,7,2,0,3,2,1,166.67,7,0,1,8,10,15,6,9
955,163,82,4,57,56,15,12,7,1,0,3,0,1,125,1,1.6,4,5,4,11,6,6
956,163,82,4,60,56,2,6,2,0,0,4,0,0,33.33,2,2.6,4,5,1,1,2,4
957,163,82,4,60,59,22,14,6,0,0,5,1,2,157.14,3,5.2,4,5,13,9,10,4
958,163,82,4,139,59,51,36,23,0,0,7,4,2,141.67,4,11.2,4,5,22,29,17,19
959,163,82,4,139,61,61,33,15,1,0,8,5,4,184.85,5,16.5,4,5,42,19,19,14
960,163,82,4,139,62,14,9,4,1,0,2,2,0,155.56,6,18.2,4,5,2,12,2,7
961,163,82,4,139,123,7,3,1,0,0,1,0,1,233.33,7,18.5,4,5,6,1,2,1
962,163,82,4,64,123,11,7,3,0,0,2,2,0,157.14,8,0,4,5,5,6,4,3
963,164,82,4,43,180,56,33,16,1,0,11,3,4,169.7,1,5.3,5,4,43,11,22,13
964,164,82,4,43,45,8,9,4,0,0,4,1,0,88.89,2,6.6,5,4,2,6,4,5
965,164,82,4,205,45,86,42,19,0,0,9,9,5,204.76,3,13.6,5,4,19,66,11,31
966,164,82,4,231,45,26,18,8,1,0,5,4,0,144.44,4,16.6,5,4,13,13,11,7
967,164,82,4,231,48,10,6,2,0,0,2,2,0,166.67,5,0,5,4,5,5,2,4
968,165,83,4,83,88,8,13,4,0,0,8,1,0,61.54,1,2.1,2,7,3,5,9,4
969,165,83,4,222,88,12,11,6,0,0,4,0,1,109.09,2,3.6,2,7,4,8,6,5
970,165,83,4,222,84,116,61,30,1,0,13,10,7,190.16,3,14.1,2,7,34,80,24,37
971,165,83,4,87,84,50,33,16,1,0,9,5,2,151.52,4,19.4,2,7,19,31,18,15
972,165,83,4,87,86,4,2,0,0,0,1,1,0,200,5,0,2,7,0,4,0,2
973,166,83,4,216,18,1,2,1,0,0,1,0,0,50,1,0.2,7,2,1,0,1,1
974,166,83,4,216,16,0,2,0,0,0,2,0,0,0,2,0.4,7,2,0,0,0,2
975,166,83,4,216,19,23,20,9,0,0,8,2,1,115,3,3.6,7,2,5,18,6,14
976,166,83,4,216,201,2,4,2,0,0,2,0,0,50,4,4.4,7,2,1,1,2,2
977,166,83,4,23,201,1,4,1,0,0,3,0,0,25,5,5.2,7,2,0,1,3,1
978,166,83,4,241,201,5,7,1,0,0,5,1,0,71.43,6,6.3,7,2,5,0,5,2
979,166,83,4,22,201,49,24,11,0,0,8,3,4,204.17,7,10.3,7,2,26,21,14,12
980,166,83,4,22,27,20,12,4,0,0,5,1,2,166.67,8,12.3,7,2,18,2,8,4
981,166,83,4,22,230,0,1,0,0,0,1,0,0,0,9,12.4,7,2,0,0,0,1
982,166,83,4,22,26,0,1,0,0,0,1,0,0,0,10,12.5,7,2,0,0,0,1
984,167,84,4,28,29,12,7,2,0,0,3,1,1,171.43,1,1.1,6,3,5,7,3,4
985,167,84,4,28,31,0,1,0,0,0,1,0,0,0,2,1.2,6,3,0,0,0,1
986,167,84,4,28,195,77,32,12,0,0,8,7,6,240.62,3,6.4,6,3,41,35,16,17
987,167,84,4,32,195,71,61,40,0,0,16,3,3,116.39,4,16.5,6,3,30,40,30,32
988,167,84,4,33,195,16,7,0,1,0,3,2,1,228.57,5,17.6,6,3,0,16,1,6
989,167,84,4,33,226,27,12,3,1,0,3,4,1,225,6,0,6,3,18,9,9,3
990,168,84,4,71,72,66,39,14,0,0,14,7,4,169.23,1,6.3,3,6,39,27,24,15
991,168,84,4,73,72,38,32,17,1,0,10,3,1,118.75,2,11.5,3,6,19,18,21,11
992,168,84,4,128,72,3,5,3,0,0,2,0,0,60,3,12.4,3,6,1,2,3,2
993,168,84,4,82,72,22,18,10,0,0,6,1,1,122.22,4,15.4,3,6,5,15,8,10
994,168,84,4,82,74,25,11,3,1,0,3,2,2,227.27,5,17.3,3,6,24,1,10,1
995,168,84,4,81,74,30,15,4,1,0,5,3,2,200,6,0,3,6,12,18,7,8
996,169,85,4,1,2,0,2,0,0,0,2,0,0,0,1,0.2,5,1,0,0,2,0
997,169,85,4,3,2,8,8,2,0,0,5,0,1,100,2,1.4,5,1,2,6,6,2
998,169,85,4,3,4,26,16,4,0,0,8,1,3,162.5,3,4.2,5,1,12,14,8,8
999,169,85,4,173,4,121,69,33,2,0,20,11,6,175.36,4,15.5,5,1,83,34,40,32
1000,169,85,4,6,4,29,25,13,1,0,8,2,1,116,5,0,5,1,14,15,10,15
1001,170,85,4,58,56,1,4,1,0,0,3,0,0,25,1,0.4,1,5,1,0,3,1
1002,170,85,4,58,60,13,14,5,1,0,7,0,1,92.86,2,2.6,1,5,4,9,7,7
1003,170,85,4,59,60,0,1,0,0,0,1,0,0,0,3,3.1,1,5,0,0,0,1
1004,170,85,4,59,139,0,4,0,0,0,4,0,0,0,4,3.5,1,5,0,0,0,4
1005,170,85,4,59,62,66,44,18,1,0,15,7,3,150,5,11.1,1,5,39,27,21,23
1006,170,85,4,59,61,17,16,11,0,0,4,0,1,106.25,6,13.5,1,5,12,5,8,8
1007,170,85,4,123,61,44,28,16,0,0,6,4,2,157.14,7,18.3,1,5,19,25,14,14
1008,170,85,4,123,188,7,4,1,1,0,1,1,0,175,8,19.1,1,5,6,1,2,2
1009,170,85,4,123,65,3,5,3,0,0,2,0,0,60,9,0,1,5,1,2,2,3
1010,171,86,4,83,88,0,3,0,0,0,3,0,0,0,1,0.3,4,7,0,0,3,0
1011,171,86,4,222,88,5,6,1,0,0,4,1,0,83.33,2,1.3,4,7,4,1,5,1
1012,171,86,4,84,88,20,20,4,0,0,13,1,2,100,3,4.5,4,7,9,11,13,7
1013,171,86,4,84,87,120,71,34,0,0,19,11,7,169.01,4,16.4,4,7,61,59,37,34
1014,171,86,4,84,86,39,20,9,0,0,4,6,1,195,5,0,4,7,19,20,9,11
1015,172,86,4,43,205,19,17,5,0,0,9,2,1,111.76,1,2.5,7,4,17,2,13,4
1016,172,86,4,43,45,7,7,3,0,0,3,1,0,100,2,3.6,7,4,5,2,2,5
1017,172,86,4,43,46,9,10,3,0,0,6,0,1,90,3,5.4,7,4,8,1,6,4
1018,172,86,4,231,46,48,27,14,0,0,6,4,3,177.78,4,10.1,7,4,23,25,13,14
1019,172,86,4,231,48,9,4,1,1,0,1,0,1,225,5,10.5,7,4,2,7,2,2
1020,172,86,4,50,48,93,54,31,2,0,10,4,7,172.22,6,0,7,4,59,34,32,22
1021,173,87,4,96,100,0,3,0,0,0,3,0,0,0,1,0.3,3,8,0,0,3,0
1022,173,87,4,97,100,45,33,13,0,0,14,2,4,136.36,2,5.6,3,8,25,20,19,14
1023,173,87,4,98,100,19,16,9,0,0,5,1,1,118.75,3,8.4,3,8,4,15,7,9
1024,173,87,4,99,100,77,52,32,0,0,12,5,4,148.08,4,17.2,3,8,42,34,30,23
1025,173,87,4,99,101,35,16,4,0,1,4,7,0,218.75,5,0,3,8,13,22,6,10
1026,174,87,4,28,29,5,9,1,0,0,7,1,0,55.56,1,1.3,8,3,5,0,9,0
1027,174,87,4,31,29,1,5,1,0,0,4,0,0,20,2,2.2,8,3,1,0,4,1
1028,174,87,4,32,29,158,102,54,1,0,25,19,4,154.9,3,19.2,8,3,71,85,49,54
1029,174,87,4,32,33,10,4,0,0,0,2,1,1,250,4,0,8,3,0,10,0,4
1030,175,88,4,216,18,79,47,17,0,0,17,8,5,168.09,1,7.5,6,2,19,60,17,30
1031,175,88,4,16,18,5,6,1,0,0,4,1,0,83.33,2,8.5,6,2,4,1,4,2
1032,175,88,4,19,18,9,9,5,0,0,3,1,0,100,3,10.2,6,2,6,3,4,5
1033,175,88,4,19,201,1,4,1,0,0,3,0,0,25,4,10.6,6,2,0,1,1,3
1034,175,88,4,23,201,14,11,4,0,0,5,1,1,127.27,5,12.5,6,2,7,7,4,7
1035,175,88,4,241,201,41,28,13,0,0,8,7,0,146.43,6,17.3,6,2,17,24,14,14
1036,175,88,4,22,201,5,5,1,0,0,3,1,0,100,7,18.2,6,2,4,1,4,1
1037,175,88,4,27,201,12,10,4,0,0,4,2,0,120,8,0,6,2,11,1,8,2
1038,176,88,4,71,72,26,26,12,0,0,11,2,1,100,1,4.2,2,6,10,16,13,13
1039,176,88,4,73,72,2,4,2,0,0,2,0,0,50,2,4.6,2,6,1,1,3,1
1040,176,88,4,128,72,109,68,39,0,0,13,13,3,160.29,3,16.2,2,6,73,36,42,26
1041,176,88,4,128,82,0,1,0,0,0,1,0,0,0,4,16.3,2,6,0,0,0,1
1042,176,88,4,128,74,6,7,2,0,0,4,1,0,85.71,5,17.4,2,6,1,5,3,4
1043,176,88,4,81,74,6,7,2,0,0,4,1,0,85.71,6,18.5,2,6,1,5,5,2
1044,176,88,4,251,74,14,7,2,1,0,2,1,1,200,7,0,2,6,1,13,2,5
1045,177,89,4,58,56,20,14,6,0,0,5,2,1,142.86,1,2.2,3,5,3,17,7,7
1046,177,89,4,60,56,17,14,3,1,0,8,0,2,121.43,2,4.4,3,5,10,7,9,5
1047,177,89,4,60,59,71,40,16,0,0,13,9,3,177.5,3,11.2,3,5,29,41,20,21
1048,177,89,4,139,59,0,1,0,0,0,1,0,0,0,4,11.3,3,5,0,0,1,0
1049,177,89,4,61,59,91,51,26,0,0,11,13,2,178.43,5,0,3,5,48,42,27,25
1050,178,89,4,28,29,0,3,0,0,0,3,0,0,0,1,0.3,5,3,0,0,3,0
1051,178,89,4,31,29,35,26,11,0,0,11,0,4,134.62,2,4.5,5,3,30,5,16,10
1052,178,89,4,31,195,28,20,8,0,0,8,2,2,140,3,8.1,5,3,20,8,9,11
1053,178,89,4,31,32,0,2,0,0,0,2,0,0,0,4,8.3,5,3,0,0,0,2
1054,178,89,4,31,199,56,29,12,0,0,8,5,4,193.1,5,13.2,5,3,39,17,16,13
1055,178,89,4,33,199,0,2,0,0,0,2,0,0,0,6,13.4,5,3,0,0,2,0
1056,178,89,4,233,199,2,5,2,0,0,3,0,0,40,7,14.3,5,3,1,1,3,2
1057,178,89,4,233,35,0,3,0,0,0,3,0,0,0,8,14.6,5,3,0,0,0,3
1058,178,89,4,233,39,7,14,7,0,0,7,0,0,50,9,17.2,5,3,4,3,6,8
1059,178,89,4,233,198,6,12,6,0,0,6,0,0,50,10,19.2,5,3,3,3,6,6
1061,179,90,4,2,172,9,11,3,0,0,7,0,1,81.82,1,1.5,2,1,1,8,6,5
1062,179,90,4,3,172,6,6,2,0,0,3,1,0,100,2,2.5,2,1,1,5,2,4
1063,179,90,4,3,4,1,5,1,0,0,4,0,0,20,3,3.4,2,1,1,0,1,4
1064,179,90,4,3,173,83,45,23,0,0,10,6,6,184.44,4,11.1,2,1,41,42,22,23
1065,179,90,4,6,173,31,17,8,0,0,4,5,0,182.35,5,13.6,2,1,21,7,13,4
1066,179,90,4,9,173,0,1,0,0,0,1,0,0,0,6,14.1,2,1,0,0,0,1
1067,179,90,4,9,126,39,35,21,0,0,10,3,1,111.43,7,0,2,1,24,15,15,20
1068,180,90,4,216,18,20,22,12,1,0,8,0,1,90.91,1,3.4,1,2,14,6,14,8
1069,180,90,4,216,16,23,19,9,0,0,7,2,1,121.05,2,6.5,1,2,11,12,8,11
1070,180,90,4,216,19,5,4,1,0,0,2,1,0,125,3,7.3,1,2,1,4,1,3
1071,180,90,4,216,201,0,1,0,0,0,1,0,0,0,4,7.4,1,2,0,0,0,1
1072,180,90,4,216,23,12,11,6,0,0,4,0,1,109.09,5,9.3,1,2,3,9,5,6
1073,180,90,4,216,241,28,18,10,0,0,4,3,1,155.56,6,12.3,1,2,14,14,10,8
1074,180,90,4,22,241,14,11,6,0,0,3,2,0,127.27,7,14.2,1,2,7,7,7,4
1075,180,90,4,27,241,2,3,2,0,0,1,0,0,66.67,8,14.5,1,2,1,1,2,1
1076,180,90,4,25,241,0,1,0,0,0,1,0,0,0,9,14.6,1,2,0,0,1,0
1077,180,90,4,26,241,0,1,0,0,0,1,0,0,0,10,15.1,1,2,0,0,0,1
1079,181,91,4,71,72,4,7,4,0,0,3,0,0,57.14,1,1.1,4,6,2,2,4,3
1080,181,91,4,71,73,0,5,0,0,0,5,0,0,0,2,1.6,4,6,0,0,0,5
1081,181,91,4,71,74,6,6,2,0,0,3,1,0,100,3,2.6,4,6,5,1,5,1
1082,181,91,4,128,74,68,52,30,0,0,14,5,3,130.77,4,11.4,4,6,31,37,25,27
1083,181,91,4,128,82,0,1,0,0,0,1,0,0,0,5,11.5,4,6,0,0,0,1
1084,181,91,4,128,81,3,6,3,0,0,3,0,0,50,6,12.5,4,6,1,2,1,5
1085,181,91,4,128,78,6,8,2,0,0,5,1,0,75,7,14.1,4,6,0,6,1,7
1086,181,91,4,128,229,20,15,4,1,0,7,2,1,133.33,8,16.4,4,6,13,7,6,9
1087,181,91,4,128,79,2,3,2,0,0,1,0,0,66.67,9,17.1,4,6,1,1,2,1
1088,181,91,4,80,79,12,9,2,1,0,4,2,0,133.33,10,18.4,4,6,7,5,6,3
1090,182,91,4,43,205,47,24,9,0,0,8,2,5,195.83,1,3.6,6,4,21,26,12,12
1091,182,91,4,45,205,3,7,3,0,0,4,0,0,42.86,2,5.1,6,4,1,2,2,5
1092,182,91,4,45,46,0,1,0,0,0,1,0,0,0,3,5.2,6,4,0,0,0,1
1093,182,91,4,45,231,64,32,12,0,0,9,7,4,200,4,10.4,6,4,24,40,17,15
1094,182,91,4,48,231,13,11,7,0,0,3,0,1,118.18,5,0,6,4,4,9,6,5
1095,183,92,4,96,100,1,5,1,0,0,4,0,0,20,1,0.5,7,8,1,0,4,1
1096,183,92,4,96,97,22,19,4,0,0,12,0,3,115.79,2,3.6,7,8,8,14,11,8
1097,183,92,4,99,97,62,48,28,1,0,12,5,2,129.17,3,11.6,7,8,22,40,17,31
1098,183,92,4,98,97,4,7,4,0,0,3,0,0,57.14,4,13.1,7,8,2,2,3,4
1099,183,92,4,101,97,0,3,0,0,0,3,0,0,0,5,13.4,7,8,0,0,3,0
1100,183,92,4,254,97,73,38,17,1,0,9,6,5,192.11,6,0,7,8,22,51,14,24
1101,184,92,4,83,88,3,8,3,0,0,5,0,0,37.5,1,1.2,8,7,2,1,4,4
1102,184,92,4,222,88,44,36,12,0,0,17,5,2,122.22,2,7.2,8,7,19,25,16,20
1103,184,92,4,84,88,116,74,35,1,0,22,9,7,156.76,3,0,8,7,65,50,42,32
1104,185,93,4,57,58,18,11,2,0,0,6,1,2,163.64,1,1.5,6,5,12,6,8,3
1105,185,93,4,57,60,18,17,2,0,0,12,1,2,105.88,2,4.4,6,5,14,4,9,8
1106,185,93,4,59,60,70,52,27,0,0,15,9,1,134.62,3,13.2,6,5,48,21,32,20
1107,185,93,4,139,60,89,40,9,1,0,13,12,5,222.5,4,0,6,5,57,32,24,16
1108,186,93,4,71,72,39,24,9,0,0,10,0,5,162.5,1,3.6,5,6,29,10,15,9
1109,186,93,4,73,72,14,8,2,0,0,4,0,2,175,2,5.2,5,6,0,14,2,6
1110,186,93,4,128,72,22,16,6,0,0,7,1,2,137.5,3,7.6,5,6,15,7,11,5
1111,186,93,4,74,72,4,4,1,0,1,2,0,0,100,4,8.4,5,6,1,3,1,3
1112,186,93,4,74,82,43,25,12,0,0,8,3,3,172,5,12.5,5,6,13,29,11,15
1113,186,93,4,74,81,64,38,18,0,0,10,7,3,168.42,6,19.1,5,6,28,36,20,18
1114,186,93,4,78,81,6,5,0,1,0,3,1,0,120,7,0,5,6,6,0,5,0
1115,187,94,4,172,2,18,22,8,0,0,12,1,1,81.82,1,3.4,4,1,12,6,15,7
1116,187,94,4,172,3,28,22,4,0,0,13,3,2,127.27,2,7.2,4,1,18,10,10,12
1117,187,94,4,172,4,10,12,6,0,0,5,1,0,83.33,3,9.2,4,1,6,4,4,8
1118,187,94,4,172,173,0,1,0,0,0,1,0,0,0,4,9.3,4,1,0,0,0,1
1119,187,94,4,172,6,29,15,5,0,0,4,6,0,193.33,5,11.6,4,1,10,19,6,9
1120,187,94,4,9,6,1,2,1,0,0,1,0,0,50,6,12.2,4,1,0,1,1,1
1121,187,94,4,126,6,77,46,19,2,0,13,9,3,167.39,7,0,4,1,52,25,26,20
1122,188,94,4,43,205,29,20,8,0,0,8,2,2,145,1,3.2,1,4,9,19,8,12
1123,188,94,4,43,45,28,23,9,0,0,11,3,1,121.74,2,7.1,1,4,16,11,18,6
1124,188,94,4,46,45,9,7,1,0,0,4,2,0,128.57,3,8.2,1,4,9,0,5,2
1125,188,94,4,231,45,13,16,9,0,0,6,1,0,81.25,4,10.6,1,4,5,8,5,11
1126,188,94,4,231,48,33,30,16,0,0,10,4,0,110,5,15.6,1,4,15,17,14,16
1127,188,94,4,50,48,27,10,3,0,0,2,3,2,270,6,17.4,1,4,2,25,3,7
1128,188,94,4,50,220,21,14,7,1,0,3,3,0,150,7,0,1,4,2,19,2,12
1129,189,95,4,88,83,5,5,1,0,0,3,1,0,100,1,0.5,3,7,5,0,4,1
1130,189,95,4,88,222,4,8,4,0,0,4,0,0,50,2,2.1,3,7,2,2,2,6
1131,189,95,4,88,84,1,9,1,0,0,8,0,0,11.11,3,3.4,3,7,1,0,2,7
1132,189,95,4,88,86,7,15,7,0,0,8,0,0,46.67,4,6.1,3,7,4,3,6,9
1133,189,95,4,88,87,17,8,1,0,0,4,1,2,212.5,5,7.3,3,7,1,16,2,6
1134,189,95,4,88,162,0,1,0,0,0,1,0,0,0,6,7.4,3,7,0,0,0,1
